date,time,year,month,doy,dow,death,cvd,resp,temp,dptp,rhum,pm10,o3
10/1/87,274,1987,10,274,Thursday,117,59,9,13.05555556,46.375,47.75,37.7392353,17.09086007
10/2/87,275,1987,10,275,Friday,128,66,8,8.333333333,32.25,63.25,45.78172731,15.42711866
10/3/87,276,1987,10,276,Saturday,115,38,7,5.833333333,29.875,62.875,45.78901586,15.78318783
10/4/87,277,1987,10,277,Sunday,123,56,5,11.11111111,30.75,33.375,43.73227045,19.2878375
10/5/87,278,1987,10,278,Monday,118,54,10,15.55555556,41.25,51.125,41.66354195,15.11380002
10/6/87,279,1987,10,279,Tuesday,137,70,10,7.5,38,84,20.93849935,7.612854925
10/7/87,280,1987,10,280,Wednesday,134,64,12,4.166666667,26.875,60.5,29.62395862,13.70795773
10/8/87,281,1987,10,281,Thursday,134,58,6,5.277777778,26.875,37.75,34.58437528,10.55273414
10/9/87,282,1987,10,282,Friday,115,52,6,11.94444444,31.25,48.125,31.68686247,12.11734732
10/10/87,283,1987,10,283,Saturday,103,41,18,5.833333333,32.625,73.75,21.70837482,9.198311473
10/11/87,284,1987,10,284,Sunday,106,47,5,3.888888889,25.5,66.375,25.67488123,14.96890682
10/12/87,285,1987,10,285,Monday,123,59,2,5.833333333,30.375,56.25,40.61562217,12.68976966
10/13/87,286,1987,10,286,Tuesday,116,51,15,9.722222222,33.375,45.125,NA,15.74955987
10/14/87,287,1987,10,287,Wednesday,120,59,6,13.05555556,38.125,45.375,34.69761497,11.48587882
10/15/87,288,1987,10,288,Thursday,130,62,8,17.22222222,36,37.25,45.7208846,25.24001911
10/16/87,289,1987,10,289,Friday,111,56,8,16.94444444,55.125,82.875,51.72345067,29.26507512
10/17/87,290,1987,10,290,Saturday,122,59,14,8.888888889,42.125,81,12.72345067,9.428174966
10/18/87,291,1987,10,291,Sunday,121,57,13,11.94444444,43.75,72.25,24.88225871,15.99375367
10/19/87,292,1987,10,292,Monday,117,57,6,9.722222222,40.25,79,4.813279288,19.08796696
10/20/87,293,1987,10,293,Tuesday,111,53,10,7.5,32.375,77.875,17.8224139,15.75761185
10/21/87,294,1987,10,294,Wednesday,114,56,3,2.777777778,33.25,85.625,15.25910132,6.65794298
10/22/87,295,1987,10,295,Thursday,104,43,5,6.111111111,34.25,66.125,18.78597005,6.647171429
10/23/87,296,1987,10,296,Friday,98,43,5,3.888888889,31.125,71.625,43.70984826,8.585183061
10/24/87,297,1987,10,297,Saturday,139,66,16,3.611111111,33.5,90.375,26.84375876,7.935567636
10/25/87,298,1987,10,298,Sunday,126,65,6,5.555555556,31.125,65,NA,11.13686033
10/26/87,299,1987,10,299,Monday,115,65,12,6.944444444,45.375,89.875,26.65504057,5.15178176
10/27/87,300,1987,10,300,Tuesday,119,61,8,6.944444444,34.5,84.375,24.70123537,9.852629984
10/28/87,301,1987,10,301,Wednesday,114,58,13,3.611111111,28.875,69.375,24.73317834,5.143875936
10/29/87,302,1987,10,302,Thursday,123,63,13,6.944444444,37.75,74.375,41.81843475,7.533572511
10/30/87,303,1987,10,303,Friday,125,62,7,12.5,42.875,67.25,50.59833789,17.25008703
10/31/87,304,1987,10,304,Saturday,116,53,11,11.11111111,49.375,87.625,53.83061424,13.17398409
11/1/87,305,1987,11,305,Sunday,118,56,5,14.44444444,58.5,98,23.82147962,10.1302345
11/2/87,306,1987,11,306,Monday,138,65,9,17.77777778,56.625,71.625,39.79799807,12.20641587
11/3/87,307,1987,11,307,Tuesday,98,46,5,18.88888889,49.875,52,NA,31.29275159
11/4/87,308,1987,11,308,Wednesday,114,51,11,13.61111111,38.25,50.75,40.81996756,16.9174555
11/5/87,309,1987,11,309,Thursday,117,55,10,4.722222222,19.875,49,23.59557194,18.31443669
11/6/87,310,1987,11,310,Friday,108,53,7,4.166666667,25.75,43.75,37.74482455,7.527002103
11/7/87,311,1987,11,311,Saturday,109,49,7,7.5,29.5,45,39.64107462,4.068186585
11/8/87,312,1987,11,312,Sunday,121,66,9,9.722222222,41.75,85.5,58.69309729,21.82824867
11/9/87,313,1987,11,313,Monday,109,39,6,1.666666667,18.5,55.5,10.72051656,24.5924009
11/10/87,314,1987,11,314,Tuesday,127,69,7,1.111111111,24.875,64.125,4.856663059,25.49037806
11/11/87,315,1987,11,315,Wednesday,143,73,10,1.666666667,23.75,57,28.25863073,6.820830103
11/12/87,316,1987,11,316,Thursday,118,59,6,6.388888889,31.125,48,39.60857389,7.415333264
11/13/87,317,1987,11,317,Friday,113,61,5,9.166666667,31.375,43.5,47.64359259,4.329310813
11/14/87,318,1987,11,318,Saturday,125,61,8,8.333333333,31.125,53.5,10.58824481,9.529697689
11/15/87,319,1987,11,319,Sunday,108,48,7,10.27777778,32,35.375,43.64749499,17.60662379
11/16/87,320,1987,11,320,Monday,100,51,10,13.33333333,56,95.5,26.71174077,15.46016896
11/17/87,321,1987,11,321,Tuesday,112,51,5,10,35.375,75.625,16.53619376,11.28900297
11/18/87,322,1987,11,322,Wednesday,106,53,6,3.333333333,29.25,75.625,NA,7.797992897
11/19/87,323,1987,11,323,Thursday,128,65,10,3.055555556,26,57,20.62110609,8.590441024
11/20/87,324,1987,11,324,Friday,128,54,11,-2.5,10.375,52.875,26.72176464,22.74411903
11/21/87,325,1987,11,325,Saturday,121,63,5,-3.611111111,11.5,45.125,19.74299502,8.888079826
11/22/87,326,1987,11,326,Sunday,128,66,11,5.555555556,28.75,47.5,NA,9.36937142
11/23/87,327,1987,11,327,Monday,127,66,6,6.388888889,31.75,79.75,28.18641908,9.463600568
11/24/87,328,1987,11,328,Tuesday,113,54,8,4.166666667,39.375,91.5,44.72495704,6.483622472
11/25/87,329,1987,11,329,Wednesday,117,53,10,4.444444444,36.875,89.375,2.733976032,10.72880111
11/26/87,330,1987,11,330,Thursday,114,58,7,4.444444444,35.875,80.875,7.672425696,21.19126093
11/27/87,331,1987,11,331,Friday,117,55,5,4.722222222,39.5,94.875,NA,8.797834168
11/28/87,332,1987,11,332,Saturday,115,56,11,8.333333333,45.5,90.375,NA,4.328911412
11/29/87,333,1987,11,333,Sunday,103,55,6,3.888888889,34.625,94.875,9.803667342,3.032640817
11/30/87,334,1987,11,334,Monday,101,59,5,2.777777778,35.5,99,NA,4.062711865
12/1/87,335,1987,12,335,Tuesday,134,68,9,0,24.125,76.375,20.26116041,10.91344408
12/2/87,336,1987,12,336,Wednesday,93,47,3,-1.111111111,26.375,81.5,14.95743317,8.129993358
12/3/87,337,1987,12,337,Thursday,116,57,8,-0.833333333,26.25,86,21.9762901,3.879655454
12/4/87,338,1987,12,338,Friday,128,73,5,-2.777777778,19.625,79,27.02755994,9.773119221
12/5/87,339,1987,12,339,Saturday,109,42,6,-2.777777778,24.625,81.875,22.64840802,11.34378255
12/6/87,340,1987,12,340,Sunday,142,80,11,-0.277777778,29,79.125,14.01549645,12.46103971
12/7/87,341,1987,12,341,Monday,124,68,6,3.611111111,36.25,84.5,17.02584071,3.295895332
12/8/87,342,1987,12,342,Tuesday,112,57,8,8.055555556,49.5,94.625,19.73872301,2.978656981
12/9/87,343,1987,12,343,Wednesday,116,52,12,9.722222222,34.375,77.625,12.63422079,7.022767074
12/10/87,344,1987,12,344,Thursday,136,70,7,3.333333333,31.125,87.375,23.65514782,4.838679323
12/11/87,345,1987,12,345,Friday,138,59,8,5,33.625,71.25,21.37047626,2.199062567
12/12/87,346,1987,12,346,Saturday,136,60,11,1.666666667,23.75,69.875,20.67639381,8.468651062
12/13/87,347,1987,12,347,Sunday,108,56,6,-0.277777778,23.5,77,25.74620213,10.59519207
12/14/87,348,1987,12,348,Monday,125,55,8,-1.111111111,27.5,74.625,34.69903253,10.60683262
12/15/87,349,1987,12,349,Tuesday,140,83,15,-0.555555556,24.25,78.75,10.79898709,6.88128038
12/16/87,350,1987,12,350,Wednesday,149,70,11,-2.5,16.625,66.25,27.70186249,9.421075155
12/17/87,351,1987,12,351,Thursday,118,60,8,-6.388888889,11.75,72,24.69386395,4.876894907
12/18/87,352,1987,12,352,Friday,131,67,10,-5,25.75,89.125,27.93253342,1.643575452
12/19/87,353,1987,12,353,Saturday,111,58,13,1.111111111,35,98,11.95706145,1.059045471
12/20/87,354,1987,12,354,Sunday,130,75,10,1.111111111,21.25,65.75,16.98637675,9.2946262
12/21/87,355,1987,12,355,Monday,125,65,10,0.555555556,26.125,67.375,NA,4.062178379
12/22/87,356,1987,12,356,Tuesday,121,53,10,1.666666667,29.125,83.5,NA,-0.173954185
12/23/87,357,1987,12,357,Wednesday,144,73,11,1.944444444,31.25,77.125,33.44086868,2.990434982
12/24/87,358,1987,12,358,Thursday,126,57,12,5,39.75,93.625,NA,2.014314352
12/25/87,359,1987,12,359,Friday,124,65,9,0.555555556,25.5,77.75,7.979277582,14.63983918
12/26/87,360,1987,12,360,Saturday,119,69,11,-2.5,23.75,85.375,NA,18.17261894
12/27/87,361,1987,12,361,Sunday,116,62,6,-1.666666667,28.375,75.25,36.96088658,9.207656221
12/28/87,362,1987,12,362,Monday,156,80,11,0.833333333,30.75,90.125,NA,17.72012784
12/29/87,363,1987,12,363,Tuesday,112,47,12,-4.166666667,20.25,81.875,17.82006725,18.88653068
12/30/87,364,1987,12,364,Wednesday,116,62,16,-3.611111111,27.625,84.375,NA,3.703274018
12/31/87,365,1987,12,365,Thursday,148,79,14,-4.722222222,7.25,70.875,13.11419173,13.5689809
1/1/88,366,1988,1,1,Friday,108,42,16,-15.83333333,-3.625,68.625,NA,19.49768334
1/2/88,367,1988,1,2,Saturday,124,51,12,-9.444444444,15.375,67.75,NA,7.243837471
1/3/88,368,1988,1,3,Sunday,138,69,5,-4.166666667,16.75,75.375,17.15764944,8.232056058
1/4/88,369,1988,1,4,Monday,132,74,4,-15,-15.875,60.625,21.59915536,17.89290354
1/5/88,370,1988,1,5,Tuesday,112,57,10,-21.38888889,-15.75,60.625,16.10212996,12.68979147
1/6/88,371,1988,1,6,Wednesday,131,53,12,-20.83333333,-15.125,63.625,66.87741681,6.630475216
1/7/88,372,1988,1,7,Thursday,140,75,10,-16.11111111,-1.875,70.625,65.66591014,1.468596151
1/8/88,373,1988,1,8,Friday,123,68,7,-13.05555556,2.75,75.125,78.62221075,3.526871296
1/9/88,374,1988,1,9,Saturday,126,73,8,-17.5,-12.25,64.5,39.4623402,6.935567803
1/10/88,375,1988,1,10,Sunday,121,58,15,-16.94444444,-1.625,65.5,34.50874388,5.773470923
1/11/88,376,1988,1,11,Monday,148,80,13,-4.444444444,22.25,72.25,30.58618597,5.568200933
1/12/88,377,1988,1,12,Tuesday,146,79,9,-1.944444444,15.5,70.5,34.64478987,16.16016028
1/13/88,378,1988,1,13,Wednesday,119,62,10,-11.11111111,-0.375,65.875,42.63377224,13.24202503
1/14/88,379,1988,1,14,Thursday,127,50,8,-11.66666667,9.375,62.875,37.55722358,2.098566964
1/15/88,380,1988,1,15,Friday,118,55,14,-2.222222222,22.75,62.5,19.40435561,3.110331873
1/16/88,381,1988,1,16,Saturday,137,63,10,3.888888889,29.25,57.5,28.52630854,13.37469531
1/17/88,382,1988,1,17,Sunday,138,58,16,2.777777778,32.25,96,17.45062185,5.830152929
1/18/88,383,1988,1,18,Monday,117,56,7,0.833333333,32.375,94.625,NA,7.882312995
1/19/88,384,1988,1,19,Tuesday,125,76,11,1.944444444,34.625,94.125,30.54213295,12.19450377
1/20/88,385,1988,1,20,Wednesday,126,67,14,1.111111111,27.375,81,13.43051196,5.873966365
1/21/88,386,1988,1,21,Thursday,100,55,10,-1.944444444,21.125,74.625,11.83329549,15.39388646
1/22/88,387,1988,1,22,Friday,126,73,3,-2.777777778,23.625,87.75,23.55872861,5.915368747
1/23/88,388,1988,1,23,Saturday,131,70,12,-6.111111111,25.75,96.625,15.29437041,7.24141747
1/24/88,389,1988,1,24,Sunday,115,61,9,-4.166666667,17,81.25,18.29127595,8.580410628
1/25/88,390,1988,1,25,Monday,142,69,8,-9.722222222,-2.75,79.5,26.30049517,7.495617543
1/26/88,391,1988,1,26,Tuesday,122,61,9,-12.77777778,-0.5,69.25,37.312897,6.343649827
1/27/88,392,1988,1,27,Wednesday,124,65,9,-13.88888889,11.25,76,43.26029114,6.486257038
1/28/88,393,1988,1,28,Thursday,112,54,7,-5.833333333,19.25,72.75,41.36168436,10.10560939
1/29/88,394,1988,1,29,Friday,126,62,11,1.944444444,40.5,77.375,29.13341817,10.04120387
1/30/88,395,1988,1,30,Saturday,127,62,7,10.27777778,47.5,78.875,15.15817387,23.31536231
1/31/88,396,1988,1,31,Sunday,118,62,8,7.777777778,31.875,79.75,34.11133334,19.54568491
2/1/88,397,1988,2,32,Monday,119,57,8,-2.222222222,21.375,88.75,5.189042126,21.17773929
2/2/88,398,1988,2,33,Tuesday,111,55,8,-5.277777778,17.75,71.625,15.14868265,25.82159898
2/3/88,399,1988,2,34,Wednesday,120,64,10,-4.444444444,20.125,85.125,31.45743122,14.82381056
2/4/88,400,1988,2,35,Thursday,135,76,9,-8.611111111,6.625,75,43.85374801,14.40418185
2/5/88,401,1988,2,36,Friday,119,65,4,-15.55555556,-10.75,57.5,28.81028396,18.04498324
2/6/88,402,1988,2,37,Saturday,110,54,10,-16.11111111,-3.125,67.75,30.81421843,19.2505991
2/7/88,403,1988,2,38,Sunday,123,65,12,-8.611111111,8.375,63.5,23.87558014,17.40468347
2/8/88,404,1988,2,39,Monday,108,61,8,-9.722222222,16.25,84,34.75721948,11.49707678
2/9/88,405,1988,2,40,Tuesday,135,77,8,-8.055555556,7.125,68.625,33.46840413,12.28973548
2/10/88,406,1988,2,41,Wednesday,124,63,5,-8.888888889,17.625,98,27.63574407,21.53290369
2/11/88,407,1988,2,42,Thursday,131,73,10,-8.888888889,9,76,19.74935063,28.4392645
2/12/88,408,1988,2,43,Friday,139,72,10,-12.77777778,0.25,72.25,35.65974787,17.74230235
2/13/88,409,1988,2,44,Saturday,113,58,13,-13.88888889,3.5,69.5,33.79983437,11.22795796
2/14/88,410,1988,2,45,Sunday,126,57,12,-2.5,38.625,95.5,NA,8.655187442
2/15/88,411,1988,2,46,Monday,138,76,11,-3.333333333,11.875,60.375,24.31084897,18.31907366
2/16/88,412,1988,2,47,Tuesday,119,60,8,-3.055555556,27.125,79.375,25.71333857,6.382916552
2/17/88,413,1988,2,48,Wednesday,122,55,7,-0.555555556,23.125,78.5,51.63888763,10.31970751
2/18/88,414,1988,2,49,Thursday,124,63,6,-0.277777778,27,78.125,53.58939319,8.369274089
2/19/88,415,1988,2,50,Friday,128,65,9,0,29.375,80.125,68.58719811,9.247027567
2/20/88,416,1988,2,51,Saturday,147,62,18,-5.833333333,-2.625,50.875,28.62482187,23.49844295
2/21/88,417,1988,2,52,Sunday,125,64,8,-8.611111111,20.125,70.625,21.05512401,17.33525272
2/22/88,418,1988,2,53,Monday,156,77,11,4.444444444,29,68.125,14.54077055,17.66834644
2/23/88,419,1988,2,54,Tuesday,123,60,12,-2.777777778,13,60.75,35.52818777,23.68357819
2/24/88,420,1988,2,55,Wednesday,119,59,11,-5.555555556,7.875,52.875,56.73068402,18.57489878
2/25/88,421,1988,2,56,Thursday,131,65,9,-6.388888889,9.75,53.5,NA,13.82813954
2/26/88,422,1988,2,57,Friday,117,54,7,4.166666667,29.625,53.375,45.22444156,13.59749454
2/27/88,423,1988,2,58,Saturday,145,61,14,0,22.75,76,19.66534373,33.77924883
2/28/88,424,1988,2,59,Sunday,126,65,7,1.388888889,31.625,71.875,45.04513693,16.61347084
2/29/88,425,1988,2,60,Monday,112,47,8,4.166666667,26.375,64.125,20.0640111,16.59232352
3/1/88,426,1988,3,61,Tuesday,111,63,5,5,29.375,44.875,21.12231325,22.25075347
3/2/88,427,1988,3,62,Wednesday,117,61,9,1.944444444,24.375,76.5,24.17382316,24.58139021
3/3/88,428,1988,3,63,Thursday,118,55,9,-2.777777778,17,66,8.075982633,33.70256962
3/4/88,429,1988,3,64,Friday,116,54,9,-1.944444444,16.25,62.5,21.454663,30.75576467
3/5/88,430,1988,3,65,Saturday,144,71,15,-0.555555556,19.25,54.125,30.96723145,10.30278117
3/6/88,431,1988,3,66,Sunday,132,62,7,2.222222222,32.5,66.25,NA,17.968669
3/7/88,432,1988,3,67,Monday,142,72,10,5.555555556,40,66.75,48.93252105,11.13708348
3/8/88,433,1988,3,68,Tuesday,154,67,17,9.166666667,42.75,83.125,NA,12.82632881
3/9/88,434,1988,3,69,Wednesday,142,77,13,1.111111111,27.625,71.125,NA,18.75686088
3/10/88,435,1988,3,70,Thursday,110,56,7,3.333333333,21.375,50,37.31161463,21.50407978
3/11/88,436,1988,3,71,Friday,126,64,8,8.055555556,35.125,46.25,26.91821157,11.65626418
3/12/88,437,1988,3,72,Saturday,137,58,13,6.111111111,28.25,80.125,13.81790276,22.31718554
3/13/88,438,1988,3,73,Sunday,130,60,13,-3.055555556,17.625,75.875,NA,23.7489733
3/14/88,439,1988,3,74,Monday,132,62,11,-4.444444444,17.5,77.25,17.8521591,25.13653155
3/15/88,440,1988,3,75,Tuesday,112,57,6,-4.722222222,19.5,68.125,27.81092202,21.50053964
3/16/88,441,1988,3,76,Wednesday,130,65,13,0.277777778,23.5,63.375,24.46275809,20.62712351
3/17/88,442,1988,3,77,Thursday,138,72,13,1.111111111,26,67.625,NA,10.71238876
3/18/88,443,1988,3,78,Friday,130,64,8,1.388888889,17.375,45.625,37.67831026,17.25278734
3/19/88,444,1988,3,79,Saturday,109,53,11,0,29.5,73.75,20.69155866,21.93517736
3/20/88,445,1988,3,80,Sunday,117,67,12,-1.944444444,15,57.625,-1.27805356,33.42809491
3/21/88,446,1988,3,81,Monday,145,85,6,-1.111111111,15.75,54.5,14.77914304,36.7323995
3/22/88,447,1988,3,82,Tuesday,124,63,15,8.055555556,35,37.75,54.30517842,20.13610545
3/23/88,448,1988,3,83,Wednesday,136,64,10,13.33333333,36.25,53.25,74.76391868,31.59991694
3/24/88,449,1988,3,84,Thursday,113,55,5,13.61111111,54.75,65,42.74332908,23.25800345
3/25/88,450,1988,3,85,Friday,132,76,7,11.66666667,35.5,54.25,15.73527456,20.77042456
3/26/88,451,1988,3,86,Saturday,140,67,14,3.888888889,18.5,53.875,49.80686689,19.51374448
3/27/88,452,1988,3,87,Sunday,139,66,9,4.444444444,28.25,57.75,45.79821256,21.40554723
3/28/88,453,1988,3,88,Monday,121,58,7,9.166666667,42.625,63.875,27.62196591,9.381742532
3/29/88,454,1988,3,89,Tuesday,139,63,15,7.5,35.75,90.875,19.84903485,12.49086104
3/30/88,455,1988,3,90,Wednesday,122,62,6,4.722222222,27.25,55.375,23.81551562,17.54030723
3/31/88,456,1988,3,91,Thursday,113,58,10,5.555555556,32,60.25,33.8183508,17.03493813
4/1/88,457,1988,4,92,Friday,121,61,7,5.555555556,34.25,73.5,20.83512193,34.01952808
4/2/88,458,1988,4,93,Saturday,125,64,10,12.22222222,56.625,89.25,30.96053448,8.7941855
4/3/88,459,1988,4,94,Sunday,120,50,11,11.94444444,44.125,81.75,16.37346763,21.71181828
4/4/88,460,1988,4,95,Monday,130,75,12,14.16666667,51.625,61.25,NA,26.67788483
4/5/88,461,1988,4,96,Tuesday,144,62,10,20.83333333,57.5,61,33.1187017,29.85620314
4/6/88,462,1988,4,97,Wednesday,111,55,8,10,28.75,50.375,9.318023387,30.1224535
4/7/88,463,1988,4,98,Thursday,133,65,11,10,25.25,39,23.26217499,22.41015956
4/8/88,464,1988,4,99,Friday,125,60,17,10.83333333,28.75,40.875,23.2512442,17.56419681
4/9/88,465,1988,4,100,Saturday,126,53,11,11.38888889,37.75,49.625,47.10527355,18.90000892
4/10/88,466,1988,4,101,Sunday,121,62,9,6.111111111,33.75,73.5,26.14174531,16.59161559
4/11/88,467,1988,4,102,Monday,118,58,14,7.777777778,22.875,38.625,22.11950451,27.95703147
4/12/88,468,1988,4,103,Tuesday,116,53,5,8.611111111,23.25,40.875,29.07690166,27.22662965
4/13/88,469,1988,4,104,Wednesday,87,39,5,11.66666667,38.5,46.875,NA,26.71353794
4/14/88,470,1988,4,105,Thursday,122,61,6,6.111111111,28.875,61.875,16.01522925,25.24009281
4/15/88,471,1988,4,106,Friday,116,62,11,5.277777778,25.5,55.125,19.58044856,23.31532911
4/16/88,472,1988,4,107,Saturday,123,63,8,8.611111111,27.5,36.5,34.01522926,20.61803304
4/17/88,473,1988,4,108,Sunday,118,59,9,15,37.875,53.375,66.93897508,37.50952438
4/18/88,474,1988,4,109,Monday,109,50,12,5.833333333,17.875,41.125,31.91430287,28.6348787
4/19/88,475,1988,4,110,Tuesday,117,45,20,4.722222222,14.75,29.5,42.82211599,20.05760078
4/20/88,476,1988,4,111,Wednesday,110,59,12,7.5,35.25,68.75,42.80936431,20.04383831
4/21/88,477,1988,4,112,Thursday,150,85,16,2.777777778,28.75,55.75,30.57538907,17.79111869
4/22/88,478,1988,4,113,Friday,122,60,8,7.5,30.375,48.875,41.79661263,25.24427537
4/23/88,479,1988,4,114,Saturday,117,56,11,6.666666667,34.375,73,34.85399518,19.77872785
4/24/88,480,1988,4,115,Sunday,94,40,11,7.222222222,30.125,52.875,24.90751924,23.75445657
4/25/88,481,1988,4,116,Monday,116,60,12,12.22222222,36.375,39.125,34.90702683,21.48888346
4/26/88,482,1988,4,117,Tuesday,121,55,11,9.166666667,35.875,80.625,9.90384957,22.27051705
4/27/88,483,1988,4,118,Wednesday,122,57,15,4.166666667,34.625,83.625,11.3973528,23.37689037
4/28/88,484,1988,4,119,Thursday,109,56,13,9.166666667,28.375,52.625,23.85061452,24.94696546
4/29/88,485,1988,4,120,Friday,123,57,13,9.444444444,25.375,38.125,38.87930579,21.11143308
4/30/88,486,1988,4,121,Saturday,100,46,8,12.22222222,26.5,34.875,23.95203751,21.84646015
5/1/88,487,1988,5,122,Sunday,110,48,5,11.66666667,29.625,39.25,23.95697643,31.15842367
5/2/88,488,1988,5,123,Monday,125,60,7,13.88888889,27.75,29.5,40.93784892,34.02692827
5/3/88,489,1988,5,124,Tuesday,127,68,11,13.61111111,39.125,55.125,39.85779462,34.09874137
5/4/88,490,1988,5,125,Wednesday,113,51,9,11.38888889,31.875,40.875,39.02542607,32.98583643
5/5/88,491,1988,5,126,Thursday,115,60,7,12.5,34.875,40.5,42.3879201,27.06217494
5/6/88,492,1988,5,127,Friday,115,58,11,16.38888889,38.125,46.5,51.1845188,24.65872351
5/7/88,493,1988,5,128,Saturday,129,65,11,16.66666667,40.875,29.375,74.17127416,31.90579798
5/8/88,494,1988,5,129,Sunday,137,65,9,19.72222222,53.25,78,356.1767544,49.11804377
5/9/88,495,1988,5,130,Monday,134,75,10,13.33333333,52.625,82.125,22.4781491,25.01709205
5/10/88,496,1988,5,131,Tuesday,124,57,9,13.88888889,49.5,72.125,27.27876782,18.57073045
5/11/88,497,1988,5,132,Wednesday,121,64,11,15.83333333,41.25,44.25,50.23732487,22.57483958
5/12/88,498,1988,5,133,Thursday,107,47,10,19.44444444,52.5,50.75,46.36080143,32.36141977
5/13/88,499,1988,5,134,Friday,112,57,7,14.44444444,33.625,52.25,21.35649363,29.02310122
5/14/88,500,1988,5,135,Saturday,106,45,13,15.55555556,39.875,29,51.48401041,27.92600215
5/15/88,501,1988,5,136,Sunday,121,60,8,21.66666667,54.125,58,56.27034143,35.5623798
5/16/88,502,1988,5,137,Monday,113,55,12,13.05555556,40.25,72.25,NA,22.75986804
5/17/88,503,1988,5,138,Tuesday,93,54,5,11.11111111,34.375,54.75,20.49409113,26.25485583
5/18/88,504,1988,5,139,Wednesday,108,61,3,12.77777778,44.875,61.875,26.53369337,26.5263483
5/19/88,505,1988,5,140,Thursday,104,48,8,15.55555556,36.625,38.625,34.54811717,29.82566698
5/20/88,506,1988,5,141,Friday,106,50,8,17.22222222,51.75,61.25,54.62840516,28.76525229
5/21/88,507,1988,5,142,Saturday,121,55,12,18.05555556,50.25,53,43.6426203,40.58715162
5/22/88,508,1988,5,143,Sunday,108,50,4,18.88888889,53.625,67.375,NA,41.602047
5/23/88,509,1988,5,144,Monday,111,58,7,11.94444444,52.25,90.25,34.78393699,19.70425936
5/24/88,510,1988,5,145,Tuesday,109,57,4,11.66666667,28,46,17.8457695,32.45652837
5/25/88,511,1988,5,146,Wednesday,104,52,8,9.166666667,35.5,51.125,16.95637135,24.0980937
5/26/88,512,1988,5,147,Thursday,115,51,10,15.83333333,42.375,38.5,43.91811631,25.93706458
5/27/88,513,1988,5,148,Friday,116,54,5,20.83333333,45.375,39.625,59.04638257,40.36894419
5/28/88,514,1988,5,149,Saturday,128,66,13,22.77777778,49.75,41.375,NA,39.80627265
5/29/88,515,1988,5,150,Sunday,128,65,6,23.33333333,51.875,40,NA,45.32005688
5/30/88,516,1988,5,151,Monday,115,56,12,24.16666667,52,39.5,67.23980941,52.10679713
5/31/88,517,1988,5,152,Tuesday,146,67,14,24.44444444,52.75,39.25,140.2780585,50.30397464
